block,total_hr,ID_NCBA_BLOCK,ID_BLOCK_CODE,PRIORITY_BLOCK
NORTHWEST_GOLDSBORO-CW,0.1,NORTHWEST_GOLDSBORO-CW,35078D1CW,0
NORTHWEST_GOLDSBORO-NE,0.4,NORTHWEST_GOLDSBORO-NE,35078D1NE,0
NORTHWEST_GOLDSBORO-NW,0.0,NORTHWEST_GOLDSBORO-NW,35078D1NW,0
NORTHWEST_GOLDSBORO-SE,3.6,NORTHWEST_GOLDSBORO-SE,35078D1SE,1
NORTHWEST_LUMBERTON-CE,0.7,NORTHWEST_LUMBERTON-CE,34079F1CE,0
NORTHWEST_LUMBERTON-NE,0.2,NORTHWEST_LUMBERTON-NE,34079F1NE,0
NORTHWEST_LUMBERTON-SE,7.5,NORTHWEST_LUMBERTON-SE,34079F1SE,1
NORTHWEST_LUMBERTON-SW,0.0,NORTHWEST_LUMBERTON-SW,34079F1SW,0
OAK_HILL-CE,0.0,OAK_HILL-CE,35081G7CE,0
OAK_HILL-CW,9.6,OAK_HILL-CW,35081G7CW,0
OAK_HILL-NE,6.0,OAK_HILL-NE,35081G7NE,0
OAK_HILL-SE,5.0,OAK_HILL-SE,35081G7SE,1
OAK_HILL-SW,2.5,OAK_HILL-SW,35081G7SW,0
BELEWS_CREEK-CW,1.0,OAKBORO-CE,35080B3CE,0
OAKBORO-NE,0.0,OAKBORO-NE,35080B3NE,0
OAKBORO-NW,0.0,OAKBORO-NW,35080B3NW,0
OAKBORO-SE,7.0,OAKBORO-SE,35080B3SE,1
OAKBORO-SW,0.0,OAKBORO-SW,35080B3SW,0
OCRACOKE-CW,0.5,OCRACOKE-CW,35075A8CW,0
OCRACOKE-NE,0.0,OCRACOKE-NE,35075A8NE,0
OCRACOKE-NW,137.0,OCRACOKE-NW,35075A8NW,1
OLD_DOCK-CW,4.5,OLD_DOCK-CW,34078B5CW,0
BELEWS_CREEK-NE,0.0,OLD_DOCK-NW,34078B5NW,0
OLD_DOCK-SE,0.0,OLD_DOCK-SE,34078B5SE,1
OLD_DOCK-SW,0.2,OLD_DOCK-SW,34078B5SW,0
OLD_FORD-CE,0.0,OLD_FORD-CE,35077F1CE,0
OLD_FORD-CW,0.3,OLD_FORD-CW,35077F1CW,0
OLD_FORD-SE,2.8,OLD_FORD-SE,35077F1SE,1
OLD_FORD-SW,0.1,OLD_FORD-SW,35077F1SW,0
OLD_FORT-CW,14.1,OLD_FORT-CW,35082F2CW,0
OLD_FORT-NE,14.8,OLD_FORT-NE,35082F2NE,0
OLD_FORT-NW,26.3,OLD_FORT-NW,35082F2NW,0
OLD_FORT-SE,21.5,OLD_FORT-SE,35082F2SE,1
OLD_FORT-SW,5.7,OLD_FORT-SW,35082F2SW,0
BELEWS_CREEK-NW,1.8,OLD_SPARTA-CE,35077G5CE,0
OLD_SPARTA-NE,86.9,OLD_SPARTA-NE,35077G5NE,0
BELEWS_CREEK-SE,0.9,OLD_SPARTA-NW,35077G5NW,1
OLD_SPARTA-SE,0.1,OLD_SPARTA-SE,35077G5SE,1
OLIVE_BRANCH-NE,0.0,OLIVE_BRANCH-NE,35080A3NE,0
OLIVE_BRANCH-NW,0.0,OLIVE_BRANCH-NW,35080A3NW,0
OLIVE_HILL-CE,14.0,OLIVE_HILL-CE,36079D1CE,0
OLIVE_HILL-CW,27.5,OLIVE_HILL-CW,36079D1CW,0
OLIVE_HILL-NE,0.0,OLIVE_HILL-NE,36079D1NE,0
OLIVE_HILL-NW,3.2,OLIVE_HILL-NW,36079D1NW,0
OLIVE_HILL-SE,0.0,OLIVE_HILL-SE,36079D1SE,1
OLIVE_HILL-SW,0.0,OLIVE_HILL-SW,36079D1SW,0
OLIVIA-CE,2.2,OLIVIA-CE,35079C1CE,0
OLIVIA-CW,0.1,OLIVIA-CW,35079C1CW,0
OLIVIA-NE,0.0,OLIVIA-NE,35079C1NE,0
OLIVIA-NW,0.0,OLIVIA-NW,35079C1NW,0
OLIVIA-SE,30.6,OLIVIA-SE,35079C1SE,1
OLIVIA-SW,48.8,OLIVIA-SW,35079C1SW,0
OREGON_INLET-CE,99.7,OREGON_INLET-CE,35075G5CE,0
OREGON_INLET-CW,313.8,OREGON_INLET-CW,35075G5CW,0
OREGON_INLET-NE,2.3,OREGON_INLET-NE,35075G5NE,0
OREGON_INLET-NW,82.6,OREGON_INLET-NW,35075G5NW,0
OREGON_INLET-SE,575.8,OREGON_INLET-SE,35075G5SE,1
OREGON_INLET-SW,1.1,OREGON_INLET-SW,35075G5SW,0
ORIENTAL-CE,777.9,ORIENTAL-CE,35076A6CE,0
ORIENTAL-CW,14.1,ORIENTAL-CW,35076A6CW,1
ORIENTAL-NE,292.1,ORIENTAL-NE,35076A6NE,0
ORIENTAL-NW,7.8,ORIENTAL-NW,35076A6NW,0
ORIENTAL-SE,1.8,ORIENTAL-SE,35076A6SE,0
ORIENTAL-SW,47.5,ORIENTAL-SW,35076A6SW,0
OSBORNVILLE-CW,1.2,OSBORNVILLE-CW,36080A8CW,0
OSBORNVILLE-NE,0.0,OSBORNVILLE-NE,36080A8NE,0
OSBORNVILLE-SE,0.0,OSBORNVILLE-SE,36080A8SE,1
OSBORNVILLE-SW,0.0,OSBORNVILLE-SW,36080A8SW,0
OSSIPEE-CE,32.3,OSSIPEE-CE,36079B5CE,0
OSSIPEE-CW,0.3,OSSIPEE-CW,36079B5CW,0
OSSIPEE-NE,1.7,OSSIPEE-NE,36079B5NE,0
OSSIPEE-NW,1.5,OSSIPEE-NW,36079B5NW,0
OSSIPEE-SE,782.3,OSSIPEE-SE,36079B5SE,1
OSSIPEE-SW,8.4,OSSIPEE-SW,36079B5SW,0
OTEEN-CE,144.1,OTEEN-CE,35082E4CE,0
OTEEN-CW,132.9,OTEEN-CW,35082E4CW,0
OTEEN-NE,818.4,OTEEN-NE,35082E4NE,0
OTEEN-NW,198.0,OTEEN-NW,35082E4NW,0
OTEEN-SE,125.6,OTEEN-SE,35082E4SE,1
OTEEN-SW,6.6,OTEEN-SW,35082E4SW,0
OUTER_LITTLE_KINNAKEET_OE_W-CW,16.4,OUTER_LITTLE_KINNAKEET_OE_W-CW,35075D4CW,1
OUTER_LITTLE_KINNAKEET_OE_W-NW,9.9,OUTER_LITTLE_KINNAKEET_OE_W-NW,35075D4NW,0
OUTER_LITTLE_KINNAKEET_OE_W-SW,17.6,OUTER_LITTLE_KINNAKEET_OE_W-SW,35075D4SW,0
OUTER_PEA_ISLAND_OE_W-CW,228.7,OUTER_PEA_ISLAND_OE_W-CW,35075F4CW,1
OUTER_PEA_ISLAND_OE_W-NW,933.5,OUTER_PEA_ISLAND_OE_W-NW,35075F4NW,0
OUTER_PEA_ISLAND_OE_W-SW,161.5,OUTER_PEA_ISLAND_OE_W-SW,35075F4SW,0
OUTER_RODANTHE_OE_W-CW,442.3,OUTER_RODANTHE_OE_W-CW,35075E4CW,1
OUTER_RODANTHE_OE_W-NW,33.7,OUTER_RODANTHE_OE_W-NW,35075E4NW,0
OUTER_RODANTHE_OE_W-SW,38.7,OUTER_RODANTHE_OE_W-SW,35075E4SW,0
OVERHILLS-CE,0.0,OVERHILLS-CE,35079B1CE,0
OVERHILLS-NE,3.0,OVERHILLS-NE,35079B1NE,0
OVERHILLS-SE,19.5,OVERHILLS-SE,35079B1SE,1
OXFORD-CE,0.0,OXFORD-CE,36078C5CE,0
OXFORD-CW,13.3,OXFORD-CW,36078C5CW,0
BELEWS_CREEK-SW,11.0,OXFORD-NE,36078C5NE,0
BELEWS_LAKE-CE,43.5,OXFORD-NW,36078C5NW,0
OXFORD-SE,0.8,OXFORD-SE,36078C5SE,1
OXFORD-SW,1.5,OXFORD-SW,36078C5SW,0
PAGELAND-CE,0.0,PAGELAND-CE,34080G4CE,0
PAGELAND-CW,0.0,PAGELAND-CW,34080G4CW,0
PAGELAND-NE,0.0,PAGELAND-NE,34080G4NE,0
PAGELAND-NW,2.8,PAGELAND-NW,34080G4NW,1
PAINT_ROCK-CE,14.6,PAINT_ROCK-CE,35082H8CE,0
BELEWS_LAKE-CW,11.4,PAINT_ROCK-SE,35082H8SE,0
BELEWS_LAKE-NE,0.2,PALMYRA-NE,36077A3NE,0
PALMYRA-NW,0.0,PALMYRA-NW,36077A3NW,0
PALMYRA-SE,0.2,PALMYRA-SE,36077A3SE,1
PAMLICO_BEACH-CW,0.0,PAMLICO_BEACH-CW,35076D5CW,0
PAMLICO_BEACH-NE,0.0,PAMLICO_BEACH-NE,35076D5NE,0
PAMLICO_BEACH-SW,1.7,PAMLICO_BEACH-SW,35076D5SW,0
PAMLICO_POINT-CW,6.7,PAMLICO_POINT-CW,35076C4CW,0
PAMLICO_SOUND_2_(ALL_WATER)-CE,2.3,PAMLICO_SOUND_2_(ALL_WATER)-CE,35076B2CE,0
PAMLICO_SOUND_2_(ALL_WATER)-NE,0.7,PAMLICO_SOUND_2_(ALL_WATER)-NE,35076B2NE,0
PAMLICO_SOUND_2_(ALL_WATER)-NW,0.1,PAMLICO_SOUND_2_(ALL_WATER)-NW,35076B2NW,0
PAMLICO_SOUND_2_(ALL_WATER)-SE,0.5,PAMLICO_SOUND_2_(ALL_WATER)-SE,35076B2SE,1
PAMLICO_SOUND_2_(ALL_WATER)-SW,0.1,PAMLICO_SOUND_2_(ALL_WATER)-SW,35076B2SW,0
PAMLICO_SOUND_3_(ALL_WATER)-CE,0.4,PAMLICO_SOUND_3_(ALL_WATER)-CE,35076B1CE,0
PAMLICO_SOUND_3_(ALL_WATER)-CW,0.9,PAMLICO_SOUND_3_(ALL_WATER)-CW,35076B1CW,0
PAMLICO_SOUND_3_(ALL_WATER)-NW,0.1,PAMLICO_SOUND_3_(ALL_WATER)-NW,35076B1NW,0
PAMLICO_SOUND_3_(ALL_WATER)-SE,0.9,PAMLICO_SOUND_3_(ALL_WATER)-SE,35076B1SE,1
PANTEGO-CE,0.5,PANTEGO-CE,35076E6CE,0
BELEWS_LAKE-NW,0.3,PANTEGO-CW,35076E6CW,0
PANTEGO-NE,0.0,PANTEGO-NE,35076E6NE,0
PANTEGO-NW,0.0,PANTEGO-NW,35076E6NW,0
PANTEGO-SE,4.9,PANTEGO-SE,35076E6SE,1
PANTEGO-SW,0.0,PANTEGO-SW,35076E6SW,0
PARK_SPRING-NW,0.0,PARK_SPRING-NW,36079D4NW,0
PARK_SPRING-SE,2.2,PARK_SPRING-SE,36079D4SE,1
PARK-CE,2.1,PARK-CE,o36081E5CE,0
PARK-CW,5.1,PARK-CW,36081E5CW,0
PARK-SE,10.0,PARK-SE,36081E5SE,1
PARK-SW,0.0,PARK-SW,36081E5SW,0
PARKTON-CE,0.0,PARKTON-CE,34079H1CE,0
PARKTON-CW,0.6,PARKTON-CW,34079H1CW,0
PARKTON-NE,17.9,PARKTON-NE,34079H1NE,0
PARKTON-NW,1.6,PARKTON-NW,34079H1NW,0
PARKTON-SE,0.0,PARKTON-SE,34079H1SE,1
PARKTON-SW,0.0,PARKTON-SW,34079H1SW,0
PASQUOTANK-CE,12.5,PASQUOTANK-CE,36076C3CE,0
BELEWS_LAKE-SE,0.3,PASQUOTANK-NE,36076C3NE,1
BELEWS_LAKE-SW,0.0,PASQUOTANK-NW,36076C3NW,0
PASQUOTANK-SE,1.1,PASQUOTANK-SE,36076C3SE,1
PASQUOTANK-SW,0.0,PASQUOTANK-SW,36076C3SW,0
PEA_ISLAND_OE_W-NE,358.7,PEA_ISLAND_OE_W-NE,35075F5NE,1
PEA_ISLAND_OE_W-NW,4.7,PEA_ISLAND_OE_W-NW,35075F5NW,0
PEA_RIDGE-CE,5.8,PEA_RIDGE-CE,35082C1CE,0
PEA_RIDGE-CW,2.0,PEA_RIDGE-CW,35082C1CW,0
PEA_RIDGE-NE,0.5,PEA_RIDGE-NE,35082C1NE,0
PEA_RIDGE-NW,36.1,PEA_RIDGE-NW,35082C1NW,0
PEA_RIDGE-SE,24.2,PEA_RIDGE-SE,35082C1SE,1
PEA_RIDGE-SW,4.8,PEA_RIDGE-SW,35082C1SW,0
PEACHTREE-CE,0.1,PEACHTREE-CE,35083A8CE,0
PEACHTREE-CW,6.9,PEACHTREE-CW,35083A8CW,0
PEACHTREE-NE,3.6,PEACHTREE-NE,35083A8NE,0
PEACHTREE-NW,0.9,PEACHTREE-NW,35083A8NW,0
PEACHTREE-SE,4.4,PEACHTREE-SE,35083A8SE,1
PEACHTREE-SW,59.9,PEACHTREE-SW,35083A8SW,0
PEACOCKS_CROSSROADS-CE,0.0,PEACOCKS_CROSSROADS-CE,35078C4CE,0
PEACOCKS_CROSSROADS-CW,0.0,PEACOCKS_CROSSROADS-CW,35078C4CW,0
BELHAVEN-CE,0.0,PEACOCKS_CROSSROADS-NE,35078C4NE,0
PEACOCKS_CROSSROADS-SE,44.7,PEACOCKS_CROSSROADS-SE,35078C4SE,1
PEACOCKS_CROSSROADS-SW,0.0,PEACOCKS_CROSSROADS-SW,35078C4SW,0
PEMBROKE-CE,1.3,PEMBROKE-CE,34079F2CE,0
PEMBROKE-CW,21.1,PEMBROKE-CW,34079F2CW,0
PEMBROKE-NE,3.8,PEMBROKE-NE,34079F2NE,0
PEMBROKE-NW,3.4,PEMBROKE-NW,34079F2NW,0
PEMBROKE-SE,1.3,PEMBROKE-SE,34079F2SE,1
PEMBROKE-SW,0.0,PEMBROKE-SW,34079F2SW,0
PERSIMMON_CREEK-CE,15.1,PERSIMMON_CREEK-CE,35084A2CE,0
BELHAVEN-CW,0.1,PERSIMMON_CREEK-CW,35084A2CW,0
PERSIMMON_CREEK-SE,2.8,PERSIMMON_CREEK-SE,35084A2SE,1
PERSIMMON_CREEK-SW,3.2,PERSIMMON_CREEK-SW,35084A2SW,0
PHILLIPS_CROSSROADS-CE,0.0,PHILLIPS_CROSSROADS-CE,35077A4CE,0
PHILLIPS_CROSSROADS-CW,5.6,PHILLIPS_CROSSROADS-CW,35077A4CW,0
PHILLIPS_CROSSROADS-NE,0.0,PHILLIPS_CROSSROADS-NE,35077A4NE,0
PHILLIPS_CROSSROADS-NW,0.2,PHILLIPS_CROSSROADS-NW,35077A4NW,0
PHILLIPS_CROSSROADS-SE,12.1,PHILLIPS_CROSSROADS-SE,35077A4SE,1
PIKE_ROAD-CE,0.0,PIKE_ROAD-CE,35076F6CE,0
BELHAVEN-NE,0.2,PIKE_ROAD-NE,35076F6NE,0
PIKE_ROAD-NW,0.0,PIKE_ROAD-NW,35076F6NW,0
BELHAVEN-SE,2.1,PIKE_ROAD-SE,35076F6SE,1
BELHAVEN-SW,0.9,PILOT_MOUNTAIN-CE,36080D4CE,0
PILOT_MOUNTAIN-CW,2.7,PILOT_MOUNTAIN-CW,36080D4CW,0
PILOT_MOUNTAIN-NE,0.0,PILOT_MOUNTAIN-NE,36080D4NE,0
PILOT_MOUNTAIN-SE,13.5,PILOT_MOUNTAIN-SE,36080D4SE,1
PILOT_MOUNTAIN-SW,4.4,PILOT_MOUNTAIN-SW,36080D4SW,0
PIN_HOOK-CE,0.5,PIN_HOOK-CE,34077F7CE,0
PIN_HOOK-NE,0.0,PIN_HOOK-NE,34077F7NE,0
PIN_HOOK-SE,1.7,PIN_HOOK-SE,34077F7SE,1
PIN_HOOK-SW,0.0,PIN_HOOK-SW,34077F7SW,0
PINEBLUFF-CE,0.0,PINEBLUFF-CE,35079A4CE,0
PINEBLUFF-CW,24.0,PINEBLUFF-CW,35079A4CW,0
PINEBLUFF-NE,1.9,PINEBLUFF-NE,35079A4NE,0
PINEBLUFF-SE,1.6,PINEBLUFF-SE,35079A4SE,1
PINEBLUFF-SW,0.1,PINEBLUFF-SW,35079A4SW,0
PINETOPS-CE,0.1,PINETOPS-CE,35077G6CE,0
PINETOPS-CW,0.7,PINETOPS-CW,35077G6CW,0
PINETOPS-NW,5.6,PINETOPS-NW,35077G6NW,0
PINETOPS-SE,0.3,PINETOPS-SE,35077G6SE,1
PINETOPS-SW,0.2,PINETOPS-SW,35077G6SW,0
PINETOWN-CE,0.0,PINETOWN-CE,35076E7CE,0
PINETOWN-CW,0.0,PINETOWN-CW,35076E7CW,0
PINETOWN-NE,0.0,PINETOWN-NE,35076E7NE,0
PINETOWN-NW,0.1,PINETOWN-NW,35076E7NW,0
PINETOWN-SE,16.3,PINETOWN-SE,35076E7SE,1
PINETOWN-SW,0.0,PINETOWN-SW,35076E7SW,0
BELMONT-CE,70.1,PINK_HILL-CE,35077A6CE,0
PINK_HILL-CW,0.7,PINK_HILL-CW,35077A6CW,0
PINK_HILL-NW,0.3,PINK_HILL-NW,35077A6NW,0
PINK_HILL-SE,1.7,PINK_HILL-SE,35077A6SE,1
PINNACLE-CE,1.4,PINNACLE-CE,36080C4CE,0
PINNACLE-CW,28.6,PINNACLE-CW,36080C4CW,0
PINNACLE-NE,0.4,PINNACLE-NE,36080C4NE,0
PINNACLE-NW,137.4,PINNACLE-NW,36080C4NW,0
PINNACLE-SE,24.9,PINNACLE-SE,36080C4SE,1
PINNACLE-SW,34.3,PINNACLE-SW,36080C4SW,0
PIREWAY-SE,0.0,PIREWAY-SE,34078A6SE,1
PISGAH_FOREST-CE,1.3,PISGAH_FOREST-CE,35082C6CE,0
PISGAH_FOREST-CW,10.0,PISGAH_FOREST-CW,35082C6CW,0
PISGAH_FOREST-NE,0.0,PISGAH_FOREST-NE,35082C6NE,0
BELMONT-CW,0.4,PISGAH_FOREST-NW,35082C6NW,1
PISGAH_FOREST-SE,20.0,PISGAH_FOREST-SE,35082C6SE,1
PISGAH_FOREST-SW,427.7,PISGAH_FOREST-SW,35082C6SW,0
PITTSBORO-CE,0.0,PITTSBORO-CE,35079F2CE,0
PITTSBORO-CW,0.0,PITTSBORO-CW,35079F2CW,0
PITTSBORO-NE,37.0,PITTSBORO-NE,35079F2NE,0
PITTSBORO-NW,13.9,PITTSBORO-NW,35079F2NW,0
PITTSBORO-SE,2.0,PITTSBORO-SE,35079F2SE,1
PITTSBORO-SW,0.0,PITTSBORO-SW,35079F2SW,0
PLEASANT_GARDEN-CE,0.5,PLEASANT_GARDEN-CE,35079H7CE,0
PLEASANT_GARDEN-CW,10.7,PLEASANT_GARDEN-CW,35079H7CW,0
PLEASANT_GARDEN-NE,0.0,PLEASANT_GARDEN-NE,35079H7NE,0
PLEASANT_GARDEN-NW,0.0,PLEASANT_GARDEN-NW,35079H7NW,0
PLEASANT_GARDEN-SE,3.7,PLEASANT_GARDEN-SE,35079H7SE,1
PLEASANT_GARDEN-SW,0.1,PLEASANT_GARDEN-SW,35079H7SW,0
BELMONT-NE,140.3,PLYMOUTH_EAST-CW,35076G6CW,0
PLYMOUTH_EAST-NE,11.7,PLYMOUTH_EAST-NE,35076G6NE,0
PLYMOUTH_EAST-NW,2.5,PLYMOUTH_EAST-NW,35076G6NW,0
PLYMOUTH_EAST-SE,0.0,PLYMOUTH_EAST-SE,35076G6SE,1
PLYMOUTH_EAST-SW,0.0,PLYMOUTH_EAST-SW,35076G6SW,0
PLYMOUTH_WEST-CE,0.9,PLYMOUTH_WEST-CE,35076G7CE,0
PLYMOUTH_WEST-CW,0.4,PLYMOUTH_WEST-CW,35076G7CW,0
PLYMOUTH_WEST-NE,5.6,PLYMOUTH_WEST-NE,35076G7NE,0
PLYMOUTH_WEST-NW,6.0,PLYMOUTH_WEST-NW,35076G7NW,0
PLYMOUTH_WEST-SW,0.1,PLYMOUTH_WEST-SW,35076G7SW,0
POINT_CASWELL-CE,0.0,POINT_CASWELL-CE,34078D2CE,0
POINT_CASWELL-CW,0.0,POINT_CASWELL-CW,34078D2CW,0
POINT_CASWELL-NE,4.1,POINT_CASWELL-NE,34078D2NE,0
POINT_CASWELL-NW,2.1,POINT_CASWELL-NW,34078D2NW,0
POINT_HARBOR-CE,13.9,POINT_HARBOR-CE,36075A7CE,0
POINT_HARBOR-NE,2.8,POINT_HARBOR-NE,36075A7NE,0
POINT_HARBOR-NW,4.2,POINT_HARBOR-NW,36075A7NW,1
POINT_OF_MARSH-NW,0.0,POINT_OF_MARSH-NW,35076A4NW,0
POLKTON-CE,0.2,POLKTON-CE,35080A2CE,0
POLKTON-CW,1.0,POLKTON-CW,35080A2CW,0
POLKTON-SW,0.1,POLKTON-SW,35080A2SW,0
POLKVILLE-CE,0.4,POLKVILLE-CE,35081D6CE,0
POLKVILLE-NE,0.2,POLKVILLE-NE,35081D6NE,0
BELMONT-NW,154.4,POLKVILLE-NW,35081D6NW,0
POLKVILLE-SE,0.2,POLKVILLE-SE,35081D6SE,1
POLKVILLE-SW,0.8,POLKVILLE-SW,35081D6SW,0
POLLOCKSVILLE-CE,18.6,POLLOCKSVILLE-CE,35077A2CE,0
POLLOCKSVILLE-CW,0.0,POLLOCKSVILLE-CW,35077A2CW,0
POLLOCKSVILLE-NE,0.3,POLLOCKSVILLE-NE,35077A2NE,0
POLLOCKSVILLE-NW,0.1,POLLOCKSVILLE-NW,35077A2NW,0
POLLOCKSVILLE-SE,7.7,POLLOCKSVILLE-SE,35077A2SE,1
POLLOCKSVILLE-SW,0.4,POLLOCKSVILLE-SW,35077A2SW,0
PONZER-CW,12.9,PONZER-CW,35076E4CW,0
PONZER-NE,0.0,PONZER-NE,35076E4NE,0
BELMONT-SE,88.5,PONZER-NW,35076E4NW,0
PONZER-SW,0.0,PONZER-SW,35076E4SW,0
PORTSMOUTH-CE,49.8,PORTSMOUTH-CE,35076A1CE,0
PORTSMOUTH-CW,13.8,PORTSMOUTH-CW,35076A1CW,1
PORTSMOUTH-NE,2.1,PORTSMOUTH-NE,35076A1NE,0
PORTSMOUTH-NW,6.4,PORTSMOUTH-NW,35076A1NW,0
BELMONT-SW,1.0,POTTERS_HILL-CE,34077H6CE,0
POTTERS_HILL-CW,0.0,POTTERS_HILL-CW,34077H6CW,0
POTTERS_HILL-NE,0.2,POTTERS_HILL-NE,34077H6NE,0
POTTERS_HILL-SE,0.0,POTTERS_HILL-SE,34077H6SE,1
POWELLSVILLE-CW,0.0,POWELLSVILLE-CW,36076B8CW,0
POWHATAN-CE,0.0,POWHATAN-CE,35078E4CE,0
POWHATAN-CW,192.2,POWHATAN-CW,35078E4CW,0
POWHATAN-NE,0.0,POWHATAN-NE,35078E4NE,0
POWHATAN-NW,6.9,POWHATAN-NW,35078E4NW,0
POWHATAN-SE,0.7,POWHATAN-SE,35078E4SE,1
POWHATAN-SW,65.6,POWHATAN-SW,35078E4SW,0
PRENTISS-CE,40.5,PRENTISS-CE,35083A4CE,0
PRENTISS-CW,31.4,PRENTISS-CW,35083A4CW,0
PRENTISS-NE,8.5,PRENTISS-NE,35083A4NE,0
PRENTISS-NW,16.9,PRENTISS-NW,35083A4NW,0
PRENTISS-SE,0.4,PRENTISS-SE,35083A4SE,1
PRENTISS-SW,26.6,PRENTISS-SW,35083A4SW,0
PRICE-CE,1.8,PRICE-CE,o36079E8CE,0
PRICE-SE,1.3,PRICE-SE,36079E8SE,1
PRICE-SW,165.8,PRICE-SW,36079E8SW,0
PRINCETON-NE,0.0,PRINCETON-NE,35078D2NE,0
PRINCETON-NW,5.5,PRINCETON-NW,35078D2NW,0
PRINCETON-SW,0.6,PRINCETON-SW,35078D2SW,0
PUNGO_LAKE-CE,12.4,PUNGO_LAKE-CE,35076F5CE,0
PUNGO_LAKE-CW,102.1,PUNGO_LAKE-CW,35076F5CW,0
BENN_KNOB-CW,3.3,PUNGO_LAKE-NE,35076F5NE,0
PUNGO_LAKE-NW,6.8,PUNGO_LAKE-NW,35076F5NW,0
BENN_KNOB-NE,6.9,PUNGO_LAKE-SE,35076F5SE,0
PUNGO_LAKE-SW,1.2,PUNGO_LAKE-SW,35076F5SW,0
PURLEAR-CW,5.5,PURLEAR-CW,36081B3CW,0
PURLEAR-NE,1.3,PURLEAR-NE,36081B3NE,0
PURLEAR-SE,6.2,PURLEAR-SE,36081B3SE,1
PURLEAR-SW,0.0,PURLEAR-SW,36081B3SW,0
PUTNAM-NE,2.0,PUTNAM-NE,35079D4NE,0
BENN_KNOB-SE,19.8,PUTNAM-SE,35079D4SE,1
QUITSNA-CE,0.0,QUITSNA-CE,35077H1CE,0
QUITSNA-CW,1.7,QUITSNA-CW,35077H1CW,0
QUITSNA-NE,0.0,QUITSNA-NE,35077H1NE,0
QUITSNA-NW,0.0,QUITSNA-NW,35077H1NW,0
QUITSNA-SE,6.0,QUITSNA-SE,35077H1SE,1
RABUN_BALD-NE,0.0,RABUN_BALD-NE,34083H3NE,0
RABUN_BALD-NW,0.6,RABUN_BALD-NW,34083H3NW,0
RAEFORD-NE,58.6,RAEFORD-NE,34079H2NE,0
RAEFORD-NW,2.4,RAEFORD-NW,34079H2NW,0
BENN_KNOB-SW,0.8,RAEFORD-SE,34079H2SE,0
RAINBOW_SPRINGS-CE,12.2,RAINBOW_SPRINGS-CE,35083A5CE,0
RAINBOW_SPRINGS-CW,4.0,RAINBOW_SPRINGS-CW,35083A5CW,0
RAINBOW_SPRINGS-NE,17.8,RAINBOW_SPRINGS-NE,35083A5NE,0
RAINBOW_SPRINGS-NW,4.1,RAINBOW_SPRINGS-NW,35083A5NW,0
RAINBOW_SPRINGS-SE,8.7,RAINBOW_SPRINGS-SE,35083A5SE,1
RALEIGH_EAST-CE,43.3,RALEIGH_EAST-CE,35078G5CE,0
RALEIGH_EAST-CW,431.1,RALEIGH_EAST-CW,35078G5CW,0
RALEIGH_EAST-NE,90.9,RALEIGH_EAST-NE,35078G5NE,0
RALEIGH_EAST-NW,24.9,RALEIGH_EAST-NW,35078G5NW,0
RALEIGH_EAST-SE,127.0,RALEIGH_EAST-SE,35078G5SE,1
RALEIGH_EAST-SW,86.6,RALEIGH_EAST-SW,35078G5SW,0
RALEIGH_WEST-CE,82.0,RALEIGH_WEST-CE,35078G6CE,0
RALEIGH_WEST-CW,679.8,RALEIGH_WEST-CW,35078G6CW,0
RALEIGH_WEST-NE,415.6,RALEIGH_WEST-NE,35078G6NE,0
RALEIGH_WEST-NW,70.2,RALEIGH_WEST-NW,35078G6NW,0
RALEIGH_WEST-SE,223.0,RALEIGH_WEST-SE,35078G6SE,1
RALEIGH_WEST-SW,458.9,RALEIGH_WEST-SW,35078G6SW,0
RAMSEUR-CW,1.0,RAMSEUR-CW,35079F6CW,0
RAMSEUR-NE,3.5,RAMSEUR-NE,35079F6NE,0
RAMSEUR-NW,0.9,RAMSEUR-NW,35079F6NW,0
RAMSEUR-SE,4.5,RAMSEUR-SE,35079F6SE,1
RANDLEMAN-CE,0.9,RANDLEMAN-CE,35079G7CE,0
RANDLEMAN-CW,0.2,RANDLEMAN-CW,35079G7CW,0
RANDLEMAN-NW,0.1,RANDLEMAN-NW,35079G7NW,0
RANDLEMAN-SE,6.5,RANDLEMAN-SE,35079G7SE,1
RANDLEMAN-SW,0.9,RANDLEMAN-SW,35079G7SW,0
RANSOMVILLE-CE,0.0,RANSOMVILLE-CE,35076D6CE,0
RANSOMVILLE-CW,0.9,RANSOMVILLE-CW,35076D6CW,0
RANSOMVILLE-NE,0.0,RANSOMVILLE-NE,35076D6NE,0
RANSOMVILLE-NW,0.0,RANSOMVILLE-NW,35076D6NW,0
RANSOMVILLE-SE,3.9,RANSOMVILLE-SE,35076D6SE,1
RANSOMVILLE-SW,8.2,RANSOMVILLE-SW,35076D6SW,0
BENNETT-CE,0.8,RED_OAK-CE,36077A8CE,0
RED_OAK-CW,0.0,RED_OAK-CW,36077A8CW,0
RED_OAK-NE,0.2,RED_OAK-NE,36077A8NE,0
RED_OAK-SE,0.3,RED_OAK-SE,36077A8SE,1
RED_SPRINGS-CE,0.1,RED_SPRINGS-CE,34079G2CE,0
REELSBORO-CW,0.0,REELSBORO-CW,35076B8CW,0
REELSBORO-NE,0.1,REELSBORO-NE,35076B8NE,0
REELSBORO-SE,5.8,REELSBORO-SE,35076B8SE,1
